1,1,0.68703,20328
1,2,0.74849,27576
1,3,0.81238,49176
1,4,0.83871,45032
1,5,0.88097,1.0186e+05
1,6,0.89816,86456
1,7,0.92314,1.7682e+05
1,8,0.94009,2.3571e+05
2,1,0.68537,11040
2,2,0.7467,16160
2,3,0.81247,27568
2,4,0.83769,25944
2,5,0.8807,61112
2,6,0.89851,52864
2,7,0.92317,1.1502e+05
2,8,0.93969,1.6198e+05
3,1,0.68643,11496
3,2,0.74883,16152
3,3,0.81226,27984
3,4,0.83725,25264
3,5,0.88119,62704
3,6,0.89871,50336
3,7,0.92294,1.1577e+05
3,8,0.93984,1.653e+05
4,1,0.68808,10984
4,2,0.74904,15328
4,3,0.81245,27288
4,4,0.83833,24912
4,5,0.88083,59640
4,6,0.89787,51088
4,7,0.92189,1.1357e+05
4,8,0.93961,1.6633e+05
5,1,0.68882,11056
5,2,0.74793,15896
5,3,0.81216,26904
5,4,0.83775,25128
5,5,0.87956,60080
5,6,0.89671,50440
5,7,0.92075,1.1299e+05
5,8,0.93853,1.6318e+05
6,1,0.6913,10912
6,2,0.75086,15576
6,3,0.81325,26464
6,4,0.83971,25296
6,5,0.88108,58200
6,6,0.89792,50448
6,7,0.9211,1.0858e+05
6,8,0.93878,1.6386e+05
7,1,0.68991,10824
7,2,0.74983,15512
7,3,0.81406,26928
7,4,0.84075,25272
7,5,0.88187,58464
7,6,0.89892,51232
7,7,0.92251,1.113e+05
7,8,0.93939,1.61e+05
8,1,0.69161,10952
8,2,0.74992,15408
8,3,0.81261,26728
8,4,0.83849,25192
8,5,0.88067,60472
8,6,0.89781,52128
8,7,0.92168,1.14e+05
8,8,0.93893,1.6766e+05
9,1,0.69198,11104
9,2,0.74954,15712
9,3,0.81277,26792
9,4,0.8384,24672
9,5,0.88154,60072
9,6,0.898,48944
9,7,0.92125,1.1254e+05
9,8,0.93888,1.6043e+05
10,1,0.69115,10800
10,2,0.75009,15824
10,3,0.81258,26648
10,4,0.83911,25400
10,5,0.88154,59472
10,6,0.89803,50248
10,7,0.92167,1.1359e+05
10,8,0.93852,1.6112e+05
11,1,0.68996,11000
11,2,0.74902,15624
11,3,0.81206,26632
11,4,0.83753,24600
11,5,0.88049,60512
11,6,0.89752,50544
11,7,0.92109,1.1313e+05
11,8,0.93808,1.6398e+05
12,1,0.69148,10952
12,2,0.74988,15304
12,3,0.81209,26160
12,4,0.83852,25376
12,5,0.88111,58800
12,6,0.89805,49848
12,7,0.92206,1.119e+05
12,8,0.93855,1.6137e+05
13,1,0.6925,11048
13,2,0.74971,15128
13,3,0.81147,25896
13,4,0.83917,25504
13,5,0.88081,58808
13,6,0.89723,49424
13,7,0.92058,1.0751e+05
13,8,0.93831,1.6794e+05
14,1,0.69383,10800
14,2,0.7506,15352
14,3,0.81319,26240
14,4,0.83956,24688
14,5,0.88066,58304
14,6,0.89709,51056
14,7,0.92123,1.1125e+05
14,8,0.93837,1.6146e+05
15,1,0.69241,11152
15,2,0.75028,15208
15,3,0.81288,26704
15,4,0.84047,25040
15,5,0.8811,57784
15,6,0.89782,50272
15,7,0.92184,1.1232e+05
15,8,0.93807,1.5446e+05
16,1,0.69323,11024
16,2,0.74986,15352
16,3,0.81219,26480
16,4,0.83964,25184
16,5,0.88071,59616
16,6,0.89726,51032
16,7,0.92109,1.1182e+05
16,8,0.93792,1.6538e+05
17,1,0.69408,10864
17,2,0.7523,15184
17,3,0.81458,26176
17,4,0.84081,24136
17,5,0.88202,57904
17,6,0.89854,50528
17,7,0.92205,1.0854e+05
17,8,0.93846,1.5415e+05
18,1,0.69265,10664
18,2,0.75134,15584
18,3,0.8148,26368
18,4,0.84106,24392
18,5,0.88271,57992
18,6,0.89905,49336
18,7,0.92199,1.102e+05
18,8,0.93875,1.6214e+05
19,1,0.69009,11000
19,2,0.74989,15648
19,3,0.81243,26560
19,4,0.83944,25136
19,5,0.88003,57904
19,6,0.89658,50104
19,7,0.92072,1.127e+05
19,8,0.93813,1.6455e+05
20,1,0.69319,10704
20,2,0.75267,15504
20,3,0.81371,26592
20,4,0.84111,24632
20,5,0.88184,58160
20,6,0.8981,50928
20,7,0.92088,1.0761e+05
20,8,0.93792,1.5834e+05
21,1,0.68873,11096
21,2,0.74814,16024
21,3,0.81108,27808
21,4,0.83879,25384
